TIME,RPM,TPS,Tempmotor,Pressaocomb,Velocidade
1254.704,3963,65.3,92.2,2.87,19.5
1254.744,3881,42.0,93.0,2.88,19.4
1254.784,3723,20.5,93.5,2.88,19.6
1254.824,3746,20.4,93.5,2.88,19.8
1254.864,3962,34.0,93.7,2.88,20.2
1254.904,4041,40.5,93.6,2.88,20.9
1254.944,4113,36.2,93.6,2.88,21.5
1254.984,4136,24.9,93.5,2.89,21.8
1255.024,4170,21.1,93.5,2.88,21.8
1255.064,4193,10.4,93.4,2.89,21.9
1255.104,4210,0.4,93.3,2.88,22.1
1255.144,4115,0.0,93.1,2.87,22.4
1255.184,3880,0.0,92.8,2.87,23.0
1255.224,3735,0.0,92.5,2.87,23.2
1255.264,3806,0.1,92.4,2.87,23.1
1255.304,3816,3.0,92.7,2.88,22.8
1255.344,3785,25.0,93.0,2.87,22.7
1255.384,4063,45.6,92.9,2.88,22.6
1255.424,4464,50.7,92.5,2.87,22.7
1255.464,4649,39.7,92.6,2.87,23.0
1255.504,4819,17.5,92.3,2.88,23.3
1255.544,4971,1.3,92.2,2.87,23.5
1255.584,4874,0.1,91.7,2.85,23.7
1255.624,4564,0.0,91.4,2.87,23.9
1255.664,4244,0.0,91.2,2.87,24.2
1255.704,4003,0.0,91.0,2.87,24.2
1255.744,3774,0.0,90.5,2.85,24.1
1255.784,3606,0.1,88.7,2.83,23.9
1255.824,3432,1.7,84.5,2.83,23.4
1255.864,3227,15.6,84.7,2.80,23.1
1255.904,3269,30.3,89.8,2.81,23.1
1255.944,3917,42.9,91.5,2.86,22.8
1255.984,4577,47.2,92.6,2.83,22.6
1256.024,5047,47.2,93.1,2.83,22.2
1256.064,5055,41.2,92.9,2.80,22.0
1256.104,5345,25.6,92.8,2.81,22.3
1256.144,5579,23.7,92.3,2.83,22.8
1256.184,5838,23.4,92.3,2.83,23.7
1256.224,6083,23.3,92.2,2.79,24.3
1256.264,6211,23.0,92.7,2.76,24.2
1256.304,6122,19.6,92.8,2.73,24.1
1256.344,6064,14.0,92.9,2.70,24.4
1256.384,5980,11.0,92.9,2.68,25.0
1256.424,5647,9.9,92.8,2.67,25.7
1256.464,5211,10.1,92.5,2.69,26.0
1256.504,4905,13.0,91.7,2.77,25.6
1256.544,4784,15.3,88.7,2.79,25.0
1256.584,4778,16.2,82.9,2.80,24.5
1256.624,4827,16.3,80.9,2.81,24.1
1256.664,4868,16.7,80.6,2.80,24.1
1256.704,4804,18.0,81.4,2.80,24.2
1256.744,4740,20.0,82.2,2.83,24.3
1256.784,4898,24.5,82.3,2.86,24.5
1256.824,5145,30.6,82.7,2.87,24.5
1256.864,5131,32.3,83.6,2.87,24.9
1256.904,5059,32.3,84.7,2.86,25.7
1256.944,5179,32.3,86.3,2.87,26.1
1256.984,5406,32.3,90.2,2.87,26.2
1257.024,5431,32.3,90.6,2.88,26.4
1257.064,5378,32.3,91.2,2.87,26.9
1257.104,5406,32.3,91.1,2.87,27.5
1257.144,5587,32.2,91.3,2.86,27.8
1257.184,5894,32.0,91.8,2.86,28.0
1257.224,6043,30.9,92.4,2.87,28.3
1257.264,5975,24.3,92.9,2.87,29.1
1257.304,6005,19.1,93.1,2.86,30.0
1257.344,6171,18.2,93.2,2.87,30.9
1257.384,6290,18.4,93.1,2.87,30.9
1257.424,6381,19.1,93.1,2.87,31.2
1257.464,6406,19.4,93.1,2.87,31.8
1257.504,6485,19.6,93.2,2.88,32.6
1257.544,6537,20.3,93.1,2.87,32.9
1257.584,6670,20.7,93.3,2.87,32.8
1257.624,6740,21.2,93.3,2.87,33.0
1257.664,6708,21.5,93.2,2.87,33.6
1257.704,6751,21.5,93.3,2.88,34.2
1257.744,6863,22.8,93.2,2.87,34.2
1257.784,6949,25.4,93.2,2.88,34.1
1257.824,6990,26.6,93.2,2.87,34.5
1257.864,7030,27.0,93.2,2.87,35.3
1257.904,7099,27.1,93.3,2.87,35.3
1257.944,7163,27.3,93.2,2.87,35.4
1257.984,7183,29.0,93.1,2.87,35.4
1258.024,7276,30.0,93.3,2.86,36.5
1258.064,7405,30.1,93.5,2.87,36.8
1258.104,7507,32.2,93.7,2.85,36.8
1258.144,7614,34.2,93.6,2.85,37.3
1258.184,7720,34.4,93.7,2.86,38.0
1258.224,7692,34.4,93.9,2.87,38.5
1258.264,7777,34.3,94.0,2.87,38.8
1258.304,7986,34.2,94.2,2.85,39.2
1258.344,8074,34.2,94.1,2.85,39.8
1258.384,8130,33.6,94.2,2.86,39.8
1258.424,8164,32.2,94.1,2.86,40.3
1258.464,8297,30.7,94.0,2.85,41.2
1258.504,8379,27.9,94.0,2.85,41.6
1258.544,8392,22.1,94.0,2.86,41.7
1258.584,8386,17.1,94.1,2.86,42.3
1258.624,8388,15.4,94.2,2.84,42.9
1258.664,8426,13.6,94.1,2.85,42.6
1258.704,8373,11.4,94.1,2.85,42.7
1258.744,8261,9.7,94.0,2.86,42.8
1258.784,8083,8.6,93.9,2.85,42.3
1258.824,7912,7.2,93.8,2.86,41.9
1258.864,7615,5.7,93.6,2.85,41.7
1258.904,7328,3.6,93.5,2.85,41.7
1258.944,7436,2.0,93.4,2.85,40.6
1258.984,7452,1.4,93.5,2.85,39.9
1259.024,7416,1.1,93.5,2.86,39.4
1259.064,7453,0.8,93.5,2.86,38.5
1259.104,7356,0.7,93.3,2.86,37.3
1259.144,7166,0.4,93.3,2.86,36.7
1259.184,6987,0.0,93.2,2.87,36.2
1259.224,6890,0.0,92.9,2.86,35.6
1259.264,6832,0.0,92.5,2.87,34.6
1259.304,6650,0.0,92.4,2.87,34.0
1259.344,6531,0.0,92.2,2.86,33.8
1259.384,6417,0.0,92.2,2.86,33.7
1259.424,6309,0.0,92.1,2.86,32.9
1259.464,6285,0.9,92.4,2.87,32.4
1259.504,6208,3.3,92.5,2.86,32.1
1259.544,6093,6.1,92.3,2.87,31.7
1259.584,6045,8.2,92.1,2.87,31.1
1259.624,5970,10.0,92.2,2.87,30.6
1259.664,5855,11.4,92.4,2.88,30.6
1259.704,5775,13.5,92.5,2.88,30.4
1259.744,5713,14.7,92.2,2.87,30.0
1259.784,5609,15.4,91.9,2.87,29.3
1259.824,5552,15.8,91.7,2.88,28.9
1259.864,5585,16.0,91.6,2.88,28.5
1259.904,5637,16.2,91.8,2.88,28.7
1259.944,5647,16.5,92.1,2.88,28.6
1259.984,5814,16.5,91.7,2.88,28.1
1260.024,6203,16.6,91.2,2.87,28.2
1260.064,6407,16.8,90.8,2.88,28.2
1260.104,6229,17.0,91.4,2.88,29.4
1260.144,6143,16.4,92.1,2.87,29.8
1260.184,6136,13.4,92.7,2.87,29.9
1260.224,6281,12.8,92.9,2.87,30.2
1260.264,6154,13.0,92.7,2.88,30.8
1260.304,6034,13.4,91.8,2.89,31.0
1260.344,5971,13.5,91.7,2.88,31.1
1260.384,5973,13.6,91.8,2.87,31.1
1260.424,5904,13.6,92.2,2.87,31.2
1260.464,5761,13.5,91.8,2.88,31.4
1260.504,5584,13.5,90.8,2.87,31.4
1260.544,5391,13.5,89.1,2.88,30.9
1260.584,5343,13.5,84.4,2.87,29.9
1260.624,5639,13.4,83.2,2.88,29.5
1260.664,6029,13.6,83.3,2.89,29.4
1260.704,6364,13.5,86.0,2.87,29.2
1260.744,6610,13.4,90.6,2.89,29.3
1260.784,6300,13.2,91.6,2.88,29.7
1260.824,5975,11.5,92.0,2.87,30.1
1260.864,5879,8.7,92.2,2.87,30.4
1260.904,5753,6.9,92.2,2.86,30.5
1260.944,5544,6.8,91.8,2.86,31.4
1260.984,5296,7.3,91.2,2.86,31.8
1261.024,5088,7.4,91.0,2.87,31.6
1261.064,5201,7.6,90.6,2.87,31.0
1261.104,5561,7.9,90.6,2.87,31.0
1261.144,5649,8.2,90.7,2.87,31.1
1261.184,5440,8.3,90.3,2.88,30.9
1261.224,5189,8.4,90.1,2.87,30.2
1261.264,5228,8.9,85.5,2.87,29.8
1261.304,5482,9.9,87.2,2.88,29.6
1261.344,5803,10.9,90.3,2.88,29.4
1261.384,5911,11.3,90.9,2.89,28.8
1261.424,5908,11.9,91.3,2.88,28.1
1261.464,5863,12.3,91.6,2.87,27.7
1261.504,5485,12.4,91.3,2.87,28.0
1261.544,4990,10.8,91.0,2.82,28.5
1261.584,4841,10.1,88.8,2.83,28.5
1261.624,4988,10.2,84.6,2.86,27.9
1261.664,5262,10.9,84.0,2.84,27.4
1261.704,5531,11.2,84.4,2.84,27.1
1261.744,6013,11.5,89.8,2.83,27.1
1261.784,6244,12.0,91.2,2.83,27.0
1261.824,5976,12.2,92.1,2.85,27.2
1261.864,5655,11.3,92.7,2.83,27.8
1261.904,5101,9.4,92.6,2.84,28.0
1261.944,4877,9.0,92.2,2.86,28.4
1261.984,4904,11.5,91.1,2.87,28.6
1262.024,5170,16.1,90.7,2.88,28.4
1262.064,5585,20.9,91.0,2.87,28.1
1262.104,6255,24.6,91.5,2.86,28.1
1262.144,6735,25.6,92.3,2.85,28.4
1262.184,6603,26.1,92.7,2.84,28.5
1262.224,6431,26.1,93.2,2.86,29.1
1262.264,6246,25.1,93.5,2.86,29.7
1262.304,6456,24.0,93.3,2.86,30.3
1262.344,6465,23.9,93.2,2.86,31.4
1262.384,6316,23.8,93.2,2.87,32.0
1262.424,6263,23.9,93.3,2.87,32.1
1262.464,6460,23.7,93.0,2.87,32.4
1262.504,6579,21.4,92.7,2.88,33.0
1262.544,6651,15.2,92.8,2.88,33.6
1262.584,6634,11.8,92.9,2.88,33.6
1262.624,6566,10.4,92.9,2.87,34.1
1262.664,6616,10.0,92.5,2.88,34.2
1262.704,6665,9.9,92.2,2.88,34.8
1262.744,6636,10.0,91.8,2.87,35.2
1262.784,6625,10.1,91.6,2.87,34.9
1262.824,6574,10.6,91.5,2.87,34.8
1262.864,6607,10.7,91.4,2.88,35.3
1262.904,6588,10.7,91.6,2.87,35.3
1262.944,6547,10.8,92.2,2.88,34.7
1262.984,6475,10.9,92.8,2.88,34.5
1263.024,6464,11.1,93.1,2.88,34.6
1263.064,6439,11.4,92.3,2.88,34.2
1263.104,6445,12.7,91.4,2.88,33.5
1263.144,6442,14.1,91.0,2.87,32.9
1263.184,6498,14.5,91.3,2.88,32.7
1263.224,6470,14.2,91.5,2.87,32.3
1263.264,6458,12.8,91.4,2.87,32.5
1263.304,6361,12.2,91.1,2.88,32.9
1263.344,6374,13.6,90.8,2.87,32.6
1263.384,6347,14.9,91.0,2.87,32.5
1263.424,6450,15.3,91.4,2.88,32.7
1263.464,6415,15.9,91.8,2.88,33.1
1263.504,6457,17.6,91.8,2.87,33.2
1263.544,6522,18.5,91.7,2.87,33.0
1263.584,6649,19.0,91.6,2.87,33.0
1263.624,6606,19.1,91.4,2.86,33.4
1263.664,6742,18.6,91.2,2.87,34.0
1263.704,6810,18.5,91.2,2.87,33.8
1263.744,6861,18.3,91.4,2.86,33.8
1263.784,6788,17.1,91.5,2.87,33.8
1263.824,6784,15.6,91.5,2.86,34.4
1263.864,6699,14.9,91.4,2.88,34.3
1263.904,6742,15.8,91.2,2.87,34.0
1263.944,6740,18.2,91.3,2.86,34.1
1263.984,6801,19.5,91.5,2.87,34.6
1264.024,6770,20.1,91.6,2.87,34.5
1264.064,6744,20.3,91.9,2.87,33.9
1264.104,6808,20.1,91.9,2.87,33.9
1264.144,6792,18.5,92.1,2.87,34.3
1264.184,6794,16.6,92.2,2.87,34.4
1264.224,6810,16.6,92.2,2.87,34.2
1264.264,6822,18.8,92.3,2.85,34.2
1264.304,6894,22.1,92.2,2.87,34.5
1264.344,6931,27.4,92.2,2.86,34.8
1264.384,7032,32.1,92.1,2.87,34.7
1264.424,7116,33.8,92.3,2.87,35.0
1264.464,7251,34.0,92.4,2.86,35.8
1264.504,7293,34.1,92.4,2.87,36.2
1264.544,7365,34.0,92.6,2.87,36.7
1264.584,7535,34.2,92.9,2.85,37.2
1264.624,7696,34.0,93.6,2.86,37.9
1264.664,7765,34.0,93.8,2.86,38.5
1264.704,7893,34.0,94.0,2.86,39.1
1264.744,7998,34.0,94.0,2.85,39.7
1264.784,8136,34.0,94.0,2.86,40.2
1264.824,8176,33.9,93.9,2.86,40.5
1264.864,8248,34.0,93.9,2.86,40.9
1264.904,8407,33.9,93.9,2.86,41.6
1264.944,8452,34.1,93.8,2.86,42.0
1264.984,8569,34.1,93.8,2.86,42.3
1265.024,8571,34.4,93.8,2.86,42.8
1265.064,8631,35.0,93.8,2.86,43.5
1265.104,8704,36.7,93.8,2.86,43.3
1265.144,8851,41.3,93.8,2.85,43.9
1265.184,9014,46.3,93.8,2.85,44.6
1265.224,9089,50.2,93.8,2.83,44.8
1265.264,9273,53.7,93.9,2.84,45.2
1265.304,9421,56.0,93.9,2.83,46.2
1265.344,9497,57.3,93.7,2.82,46.6
1265.384,9655,58.0,93.6,2.83,47.2
1265.424,9846,59.5,93.3,2.82,48.3
1265.464,9899,61.5,93.3,2.81,48.7
1265.504,10026,63.8,93.2,2.82,49.2
1265.544,10171,68.4,93.1,2.80,50.1
1265.584,10268,71.7,92.9,2.81,50.5
1265.624,10411,74.5,92.6,2.80,51.0
1265.664,10605,79.5,92.1,2.80,51.8
1265.704,10660,82.5,91.7,2.79,52.2
1265.744,10882,84.6,91.2,2.81,52.8
1265.784,10982,88.4,91.6,2.79,53.9
1265.824,11077,90.2,91.5,2.79,54.5
1265.864,11316,91.6,92.3,2.80,55.2
1265.904,11401,92.1,92.5,2.79,56.1
1265.944,11610,92.1,92.9,2.79,56.3
1265.984,11698,91.9,93.1,2.80,57.4
1266.024,11711,91.7,92.7,2.78,57.5
1266.064,11896,91.3,92.6,2.79,58.4
1266.104,11916,89.9,92.5,2.78,59.3
1266.144,12066,84.8,92.6,2.79,59.5
1266.184,12090,73.4,92.5,2.80,60.1
1266.224,12118,52.4,92.4,2.80,60.5
1266.264,12281,20.6,92.0,2.83,60.9
1266.304,11915,9.2,91.6,2.83,60.6
1266.344,11486,10.1,91.6,2.82,60.4
1266.384,10987,36.8,91.8,2.81,60.7
1266.424,10832,81.3,92.5,2.80,60.0
1266.464,11332,99.1,92.5,2.78,59.8
1266.504,11973,98.9,92.4,2.77,59.5
1266.544,12289,89.6,91.6,2.78,59.7
1266.584,12372,74.0,90.4,2.79,59.6
1266.624,12444,61.1,84.6,2.80,59.0
1266.664,12454,57.6,80.9,2.80,59.4
1266.704,12523,56.1,77.1,2.79,58.9
1266.744,12530,51.9,73.6,2.81,58.8
1266.784,12529,51.1,71.8,2.81,58.8
1266.824,12575,51.4,70.5,2.81,58.5
1266.864,12574,51.9,72.2,2.81,58.2
1266.904,12607,54.2,73.7,2.81,57.8
1266.944,12571,56.2,75.2,2.81,57.9
1266.984,12579,55.1,74.0,2.80,57.6
1267.024,12566,44.2,72.6,2.81,57.5
1267.064,12518,22.8,74.0,2.85,57.4
1267.104,12401,6.3,74.4,2.84,57.1
1267.144,11958,0.4,77.5,2.83,56.9
1267.184,11475,0.0,78.3,2.83,56.7
1267.224,10998,0.0,77.9,2.84,56.7
1267.264,10552,0.0,76.9,2.84,56.4
1267.304,10071,0.0,77.9,2.83,55.9
1267.344,9661,0.0,83.7,2.85,55.9
1267.384,9256,0.0,91.4,2.84,55.7
1267.424,8795,0.0,92.6,2.85,55.9
1267.464,8364,0.0,93.0,2.85,55.4
1267.504,7926,0.0,93.3,2.84,54.8
1267.544,7528,0.0,93.3,2.83,55.0
1267.584,7102,0.0,93.4,2.84,54.9
1267.624,6728,0.0,93.4,2.84,54.7
1267.664,6362,0.0,93.5,2.84,54.3
1267.704,6011,0.3,93.5,2.84,54.4
1267.744,5690,7.0,93.5,2.84,54.2
1267.784,5358,34.4,93.6,2.84,54.3
1267.824,5390,44.1,93.5,2.85,53.6
1267.864,6501,44.9,93.4,2.84,53.3
1267.904,7779,45.3,93.3,2.84,52.8
1267.944,8575,46.9,93.5,2.84,52.0
1267.984,8445,48.3,93.3,2.82,52.5
1268.024,7869,34.2,93.2,2.83,54.0
1268.064,7614,13.9,93.3,2.85,54.3
1268.104,7557,11.8,93.4,2.85,54.3
1268.144,7506,15.0,93.6,2.83,54.4
1268.184,7523,18.2,93.7,2.83,54.6
1268.224,7607,20.4,93.6,2.83,55.0
1268.264,7644,21.6,93.8,2.84,54.2
1268.304,7618,22.2,93.7,2.84,54.6
1268.344,7570,22.5,93.7,2.84,54.6
1268.384,7581,23.8,93.6,2.84,54.4
1268.424,7653,25.6,93.6,2.84,54.3
1268.464,7615,25.8,93.6,2.84,54.0
1268.504,7651,25.6,93.5,2.85,54.6
1268.544,7685,25.6,93.5,2.85,54.7
1268.584,7701,25.5,93.3,2.85,54.4
1268.624,7743,25.7,93.3,2.84,55.1
1268.664,7731,26.5,93.4,2.85,55.3
1268.704,7784,29.4,93.5,2.83,55.2
1268.744,7857,34.6,93.7,2.85,55.9
1268.784,7855,37.1,93.7,2.84,55.6
1268.824,7958,37.8,93.7,2.84,56.3
1268.864,7947,38.0,93.8,2.84,56.4
1268.904,8024,37.9,93.7,2.83,56.3
1268.944,8120,37.8,93.8,2.85,57.1
1268.984,8080,37.0,93.8,2.84,57.3
1269.024,8198,36.0,93.8,2.84,57.8
1269.064,8196,35.9,93.8,2.84,58.4
1269.104,8224,35.9,93.7,2.84,58.2
1269.144,8332,35.9,93.6,2.83,58.8
1269.184,8340,35.9,93.5,2.84,58.6
1269.224,8410,35.7,93.6,2.84,59.6
1269.264,8449,35.7,93.5,2.84,60.2
1269.304,8498,35.8,93.5,2.84,60.4
1269.344,8503,35.9,93.4,2.84,60.8
1269.384,8560,36.3,93.4,2.84,60.7
1269.424,8656,37.1,93.4,2.84,61.3
1269.464,8610,37.4,93.4,2.84,61.5
1269.504,8736,37.9,93.5,2.82,61.5
1269.544,8752,38.1,93.6,2.84,62.1
1269.584,8777,38.2,93.6,2.83,61.8
1269.624,8853,37.4,93.4,2.84,62.9
1269.664,8877,31.1,93.4,2.84,62.8
1269.704,8885,19.3,93.4,2.84,63.3
1269.744,8805,12.2,93.6,2.83,63.4
1269.784,8758,1.1,93.8,2.83,63.5
1269.824,8632,0.1,93.9,2.83,63.8
1269.864,8309,0.0,93.9,2.84,63.2
1269.904,7946,0.0,93.7,2.84,63.4
1269.944,8041,0.0,93.5,2.84,62.3
1269.984,8221,0.0,93.5,2.84,61.9
1270.024,8385,0.0,93.5,2.85,61.0
1270.064,8339,0.0,93.7,2.84,60.2
1270.104,8177,0.0,93.8,2.84,60.3
1270.144,8156,0.0,93.8,2.85,59.3
1270.184,8114,0.0,93.7,2.84,59.1
1270.224,7965,0.0,93.7,2.84,58.1
1270.264,7935,0.0,93.6,2.84,57.2
1270.304,7866,0.0,93.6,2.85,57.2
1270.344,7725,0.0,93.5,2.84,56.4
1270.384,7669,0.0,93.5,2.84,56.0
1270.424,7583,0.0,93.4,2.85,55.2
1270.464,7549,0.0,93.3,2.85,54.6
1270.504,7424,0.0,93.0,2.85,54.6
1270.544,7357,0.0,93.0,2.85,53.5
1270.584,7385,0.0,93.0,2.85,53.2
1270.624,7280,0.0,92.9,2.85,52.8
1270.664,7171,0.0,92.8,2.85,51.8
1270.704,7088,0.0,92.8,2.85,51.2
1270.744,6958,0.0,93.0,2.85,51.0
1270.784,6882,0.0,93.1,2.85,50.1
1270.824,6822,0.0,93.4,2.84,49.7
1270.864,6727,0.0,93.4,2.86,49.0
1270.904,6658,0.0,93.2,2.86,48.0
1270.944,6533,0.0,92.9,2.86,47.7
1270.984,6284,0.0,92.8,2.85,47.1
1271.024,5976,0.0,93.0,2.89,46.2
1271.064,5628,0.0,93.1,2.90,46.2
1271.104,5317,0.0,93.1,2.89,45.9
1271.144,5001,0.0,93.1,2.89,45.2
1271.184,4719,0.1,92.8,2.90,44.7
1271.224,4418,2.6,92.5,2.89,44.5
1271.264,4201,26.4,92.2,2.87,43.9
1271.304,4150,52.6,91.9,2.87,42.9
1271.344,4437,55.7,91.4,2.87,43.4
1271.384,4368,24.1,90.4,2.88,42.7
1271.424,4160,1.0,90.5,2.89,41.8
1271.464,4021,0.4,91.4,2.87,41.9
1271.504,4150,6.9,92.0,2.88,41.5
1271.544,4284,32.0,91.4,2.88,40.9
1271.584,4667,47.6,88.7,2.88,40.5
1271.624,4975,47.5,83.6,2.87,40.7
1271.664,5298,40.0,84.4,2.88,39.9
1271.704,5888,26.1,90.1,2.89,39.7
1271.744,6698,6.3,91.9,2.87,39.6
1271.784,6859,20.4,92.8,2.87,39.5
1271.824,7258,55.4,92.5,2.86,38.5
1271.864,8108,67.2,92.7,2.83,37.8
1271.904,9129,58.8,92.9,2.83,37.9
1271.944,9680,30.1,93.4,2.85,37.5
1271.984,9916,9.9,93.5,2.83,36.9
1272.024,9988,0.7,93.3,2.82,36.3
1272.064,9740,0.0,93.3,2.84,36.0
1272.104,9345,0.0,93.2,2.84,36.0
1272.144,8884,0.0,93.5,2.84,35.4
1272.184,8429,0.0,93.4,2.84,35.0
1272.224,8002,0.0,93.5,2.85,35.0
1272.264,7551,0.0,93.5,2.86,34.6
1272.304,7180,0.0,93.5,2.85,33.9
1272.344,6818,0.0,93.7,2.86,33.5
1272.384,6448,0.0,93.4,2.86,33.4
1272.424,6075,0.0,93.0,2.84,33.2
1272.464,5709,0.0,92.9,2.86,32.7
1272.504,5394,0.0,93.1,2.86,32.1
1272.544,5119,0.1,93.4,2.86,31.9
1272.584,4915,2.5,93.5,2.87,31.7
1272.624,4939,9.5,93.3,2.87,31.2
1272.664,5183,11.8,93.4,2.88,30.4
1272.704,5394,16.9,93.5,2.88,29.7
1272.744,5975,27.8,93.7,2.87,28.9
1272.784,6285,34.7,93.7,2.87,28.5
1272.824,6785,35.1,93.7,2.86,28.1
1272.864,6671,33.8,93.7,2.86,27.9
1272.904,6354,20.5,93.8,2.87,28.6
1272.944,5972,1.5,93.8,2.87,30.0
1272.984,5658,0.1,93.8,2.86,30.8
1273.024,5408,0.0,93.8,2.85,30.7
1273.064,5153,0.0,93.7,2.87,30.7
1273.104,5053,0.6,93.5,2.86,30.6
1273.144,5468,12.1,93.6,2.86,30.1
1273.184,5390,27.2,93.7,2.88,30.0
1273.224,5628,28.7,93.8,2.88,29.7
1273.264,6429,28.6,93.6,2.87,29.2
1273.304,6922,28.1,93.2,2.87,29.1
1273.344,6818,27.8,93.1,2.86,29.8
1273.384,6416,23.6,93.2,2.86,30.9
1273.424,6463,13.9,93.5,2.86,31.3
1273.464,6683,9.9,93.3,2.88,31.7
1273.504,6435,10.3,93.1,2.87,31.8
1273.544,6270,12.3,93.0,2.88,32.6
1273.584,6288,15.4,93.0,2.86,32.7
1273.624,6343,16.5,93.1,2.87,32.8
1273.664,6414,16.6,93.0,2.87,33.2
1273.704,6408,16.5,92.8,2.88,33.8
1273.744,6434,16.5,92.3,2.88,34.5
1273.784,6526,16.5,92.2,2.87,34.3
1273.824,6584,16.5,92.6,2.88,34.5
1273.864,6570,16.7,92.9,2.88,34.8
1273.904,6545,16.6,93.3,2.87,34.8
1273.944,6481,16.5,92.7,2.87,34.6
1273.984,6675,16.4,92.2,2.88,34.5
1274.024,6598,16.3,91.4,2.87,34.2
1274.064,6497,15.5,91.3,2.88,34.2
1274.104,6480,14.4,91.0,2.88,33.9
1274.144,6590,14.9,90.4,2.87,33.7
1274.184,6682,20.2,90.3,2.86,33.6
1274.224,6686,25.0,90.7,2.87,33.7
1274.264,6755,29.2,91.1,2.86,33.6
1274.304,6832,33.7,91.5,2.87,33.8
1274.344,6942,35.7,91.4,2.87,34.7
1274.384,7108,36.1,91.5,2.86,34.8
1274.424,7212,36.0,92.0,2.86,35.1
1274.464,7317,35.8,92.1,2.87,35.9
1274.504,7467,35.9,92.6,2.85,37.0
1274.544,7671,35.9,92.8,2.85,37.2
1274.584,7775,35.8,93.4,2.86,37.1
1274.624,8071,35.6,93.8,2.85,38.0
1274.664,8020,35.4,93.8,2.85,39.2
1274.704,7933,35.2,93.9,2.84,39.4
1274.744,8004,35.8,93.9,2.86,39.7
1274.784,8215,41.5,93.9,2.86,40.7
1274.824,8353,51.2,93.8,2.84,41.0
1274.864,8411,57.5,93.7,2.84,41.0
1274.904,8592,58.4,93.5,2.84,41.8
1274.944,8760,58.6,93.3,2.83,43.0
1274.984,8973,58.5,92.9,2.82,43.1
1275.024,9110,58.5,93.0,2.83,44.2
1275.064,9188,58.3,93.1,2.83,45.2
1275.104,9383,58.1,93.4,2.82,45.8
1275.144,9550,58.0,93.2,2.82,46.6
1275.184,9693,58.0,93.0,2.82,47.7
1275.224,9822,58.2,93.0,2.81,48.2
1275.264,9969,58.4,92.6,2.81,49.0
1275.304,10141,58.6,92.0,2.81,49.6
1275.344,10297,60.3,91.1,2.81,50.0
1275.384,10426,61.6,90.3,2.81,51.1
1275.424,10520,62.4,90.5,2.80,52.0
1275.464,10640,65.4,90.8,2.81,52.3
1275.504,10758,69.7,91.3,2.80,53.0
1275.544,10888,72.3,91.8,2.81,53.9
1275.584,11025,74.1,92.0,2.79,54.2
1275.624,11180,74.1,92.4,2.79,54.9
1275.664,11325,73.4,92.3,2.79,55.4
1275.704,11405,69.1,92.4,2.80,56.2
1275.744,11565,63.2,92.7,2.80,57.2
1275.784,11704,54.4,93.0,2.80,57.4
1275.824,11720,42.1,92.8,2.82,58.1
1275.864,11607,25.0,92.4,2.83,58.5
1275.904,11398,17.0,91.6,2.83,58.3
1275.944,11064,13.7,90.9,2.83,58.5
1275.984,10621,11.5,91.0,2.82,58.0
1276.024,10270,9.6,91.2,2.83,57.8
1276.064,10415,8.3,92.4,2.83,56.7
1276.104,10385,7.8,92.8,2.84,56.0
1276.144,10435,7.6,93.2,2.83,54.6
1276.184,10402,7.4,93.1,2.84,53.6
1276.224,10308,7.1,92.9,2.83,52.8
1276.264,10126,6.9,92.6,2.83,52.1
1276.304,9961,6.8,92.4,2.84,51.2
1276.344,9828,6.7,92.7,2.83,50.4
1276.384,9678,6.7,93.2,2.84,50.2
1276.424,9549,6.9,93.6,2.83,48.9
1276.464,9419,7.7,93.8,2.82,48.4
1276.504,9267,8.2,93.8,2.82,47.9
1276.544,9147,8.3,93.8,2.83,47.1
1276.584,8974,8.2,93.7,2.83,46.3
1276.624,8845,8.3,93.7,2.83,45.6
1276.664,8723,8.2,93.7,2.83,44.8
1276.704,8567,8.3,93.7,2.82,44.2
1276.744,8402,8.2,93.7,2.83,43.4
1276.784,8268,8.2,93.7,2.84,42.6
1276.824,8154,8.2,93.7,2.84,41.8
1276.864,8010,8.2,93.7,2.85,41.1
1276.904,7890,8.2,93.5,2.85,40.8
1276.944,7767,8.3,93.3,2.83,39.7
1276.984,7574,8.3,93.4,2.82,39.3
1277.024,7490,8.4,93.6,2.84,38.6
1277.064,7426,8.5,93.6,2.84,37.6
1277.104,7240,8.6,93.5,2.84,37.1
1277.144,7113,10.0,93.6,2.83,36.3
1277.184,7117,12.2,93.6,2.84,36.2
1277.224,7042,14.4,93.6,2.84,36.1
1277.264,6993,15.6,93.7,2.84,35.4
1277.304,6929,15.8,93.8,2.84,35.3
1277.344,6944,16.3,93.9,2.85,35.5
1277.384,6956,18.2,93.9,2.84,35.2
1277.424,6991,19.6,93.9,2.84,34.9
1277.464,7083,21.9,94.0,2.84,34.4
1277.504,7212,22.6,94.0,2.85,35.0
1277.544,7287,22.7,93.9,2.84,35.0
1277.584,7196,22.8,93.9,2.85,34.6
1277.624,6903,22.4,93.8,2.85,34.8
1277.664,7013,21.5,94.0,2.85,35.5
1277.704,7025,20.5,94.1,2.85,36.1
1277.744,7043,19.3,94.2,2.85,35.7
1277.784,7072,18.9,94.2,2.85,35.8
1277.824,7195,18.7,94.2,2.85,36.6
1277.864,7115,18.0,94.2,2.85,37.0
1277.904,7112,16.3,94.2,2.85,36.4
